user_id,item_id
53945792,298239098
110108245,115935893
136718195,356791430
97670409,176616159
58453645,28214961
14043203,85404073
22090676,231512444
22090676,248870923
22090676,129997389
98377685,61755000
98377685,135390453
2850672,354729719
73197333,61571337
13401444,371624686
23885551,165117362
134731135,146367544
70018248,366914669
142159936,235002313
23569993,351386250
103600938,151463902
103600938,75957156
112216044,317639202
68342216,58295201
68342216,302256354
105737977,340804111
24839442,349756320
35145947,185724893
116185036,254901394
15057025,97737317
33787718,82199364
33787718,381387758
33787718,334252277
26027368,344250704
33918143,60967144
101861708,222323164
98062481,332705931
32614467,371916950
3564077,105794710
3564077,381926255
36465131,275145337
16970455,179351535
39377972,48031612
39377972,204991387
118036942,153395496
123242164,188591129
129099159,255544686
76798383,124291620
51986250,303213699
55197721,394424757
104771014,351305067
114949116,141701826
96523839,162769143
106651590,101160127
106651590,26595248
52463107,244830204
109657786,141085009
109657786,86190024
53981410,236235797
65185404,211260414
117965873,128997930
20428615,49349948
73951228,71507794
76409653,357913263
122374396,153977811
122374396,161456041
129491523,30086470
64749127,145181528
64749127,62488273
30167097,274615027
57532744,352153476
81805172,380300533
56760511,51318361
139763357,285837582
108984073,300867147
115977111,35604413
29154992,318056057
86431623,32180994
19164979,279322674
57938026,294396488
46526694,145059018
11375579,150178751
42530586,70513465
42530586,71453228
136176344,393962684
24063501,93532776
92871454,197616198
67728629,351179480
82094172,139125431
119330600,187252130
136843553,274438872
92822745,157403985
59160612,364658395
5184539,321167358
74363548,185890381
118911942,277163420
12908103,200148628
116486348,383588551
43187784,395114905
43187784,223579261
77139479,245367725
70537406,279315388
103774521,340105884
103774521,21805571
70710134,210428869
70710134,33083588
807799,258488964
39936758,136577745
91837539,235481921
11940579,29630777
20519542,65620725
88935209,235630979
106218649,366234447
45484969,366882456
33652302,268711549
81450166,304460627
81450166,176881690
101135329,83554146
101135329,167955349
115315519,193787503
115315519,49763977
96320699,233797902
122841506,390713647
17985900,40568149
24998109,314342646
24998109,139919848
24998109,319729357
101296240,34306696
120226592,157143895
103020279,403107984
103020279,83157548
61810993,241263310
61810993,225276635
45568795,262852718
21782028,319455361
21782028,74908225
54015834,286311688
5683524,206949002
130463595,167074648
87056156,246936459
87056156,397153667
87056156,29056352
131032896,269485458
108500427,390782688
137587571,172241091
101801629,74662772
82878305,238894651
114183097,228101800
114183097,14265015
61973656,56913325
82644746,324877016
68283948,365906342
27296776,342663117
27296776,213806626
27296776,113389698
9804081,26754186
29146290,179406141
110796363,85887027
73059824,403979325
106760980,249776688
53945792,219577319
53945792,281739746
141942808,377028967
24030012,294317346
44137606,150203067
44137606,357926887
44939837,373696367
36248161,207794585
7195531,129353652
127813943,384679848
29596720,216186157
138304776,182650548
4875694,234299016
56325314,15329881
107508914,365360931
26239858,43855665
52833705,116738800
85932424,66889262
87862660,111338114
111745354,369266388
946815,239084648
110594657,125144359
53026662,403239289
53026662,100391703
43187784,99328275
5683524,173236514
27854671,153064086
27854671,159926480
98894426,88194936
78820927,148660759
36465131,277787835
59398938,92097575
59398938,254597025
52302999,314132817
104560325,84133204
122841506,212144966
122841506,202861692
24998109,334930836
33739860,141256876
48570466,323582185
97444168,32880899
39936758,377908789
39936758,73778247
39936758,132009113
24642409,258584424
52993887,103905957
108500427,208973163
99277580,106178573
71193336,147020127
27296776,110640562
27296776,49485740
27296776,943078
27296776,165102493
27296776,325283665
27296776,298781014
137587571,330291146
23885551,137264096
27512670,230040640
73951228,326589018
128069985,248105133
1472133,364996307
111366157,5321665
132614754,150169769
82094172,329482159
3564077,49623558
3564077,79498147
3564077,285139166
3564077,6622522
3564077,83980540
3564077,37670317
3564077,361303716
3564077,221062117
3564077,126736727
111262060,205093032
65185404,132410707
65185404,212215298
57296514,393917837
73882215,160909703
115950484,7492925
45454313,106270926
92871454,145968867
106651590,162316096
106651590,168788005
58453645,336458969
77284635,89298544
97347111,22016913
110422419,212011735
73059824,15183101
38150165,186117790
24370042,84457312
100589589,187540678
139564921,341879898
44939837,116396878
44939837,156106157
44939837,326575722
45425367,344608741
44939837,98789389
39377972,360526806
48012828,357580660
36416298,339295332
62477900,255660533
85183437,282636716
54099409,112130939
51336812,151269797
24839442,373888144
24839442,25373306
55427335,76764707
68342216,314845459
68342216,87387246
29234861,140574469
77622415,55540237
40806340,236332302
77622415,366620513
45484969,368327841
45484969,390449146
117965873,342040736
101861708,342382100
117965873,23798084
75933011,235668701
49892434,33083120
61680625,380202209
61680625,223644263
103706057,27664397
45568795,373675618
75740482,305434303
98062481,321264227
33078703,162444273
46129044,181208765
46129044,243696745
46129044,205081227
107393031,151269797
33918143,38003499
129608107,387406851
103020279,188769980
103020279,63145721
21782028,39947302
21782028,205717433
91837539,368021855
91837539,192822300
56835143,323699869
17729908,99972017
76409653,220882966
33787718,141615266
33787718,75371392
33787718,126385382
52463107,235559597
125627237,784691
77181643,370128557
135790755,171664128
9683018,166363894
72809892,230246129
131032896,66364299
72809892,93912053
106218649,92313961
113455084,259592583
24644686,338098599
50639608,198716558
81914689,94591976
15522262,33782052
98377685,401855380
113547467,203376831
807799,367402461
67972803,97639771
48062870,281474869
122131736,381788033
122131736,82745622
136718195,374823689
76435150,43480013
34174102,381930979
34174102,313435602
64587388,182541355
79561691,24454604
5453075,230595786
34128627,68624821
56325314,66285177
84022137,384589201
86431623,234778195
3624197,355208649
7672365,168724090
52833705,196916583
52833705,183132835
40222003,158116397
42158519,166724418
57817053,86505979
11926956,364153193
53389163,72588799
18798980,376582190
57296514,194520859
57296514,186292102
122131736,161485475
9608283,301929298
68342216,380889518
27854671,240147217
118728296,3325040
39936758,52052389
39936758,101753768
39936758,15265247
6862994,104820567
103020279,305722126
38800318,277793365
11375579,189333632
111725279,243050362
21782028,299946369
4008563,33756342
8287368,377374874
86295623,75808726
124717738,353220822
36416298,282559283
62144207,101272003
96586223,193429744
141783144,364004984
76965928,375398863
43296722,261113044
5851343,164042541
84193620,334658370
53206482,204901880
96882763,288944459
89803380,135270554
1913138,248316297
56193432,213434060
56193432,160469028
73934820,253716148
39377972,37356773
116568644,195428249
22090676,276106306
110422419,127348102
24370042,28936695
24370042,284649383
24370042,235024616
24370042,219685702
81450166,247624339
76945122,365729639
20519542,203184121
108519036,246795014
108519036,166084335
108519036,323599345
54574235,271595022
42158519,388094905
42158519,103566056
123888602,211865286
24729502,211131606
46129044,195943398
46129044,346815773
17985900,237172486
24205103,184466007
77622415,336052094
122374396,37548123
122374396,67498101
11960847,115081790
21249023,139508560
21249023,359853190
82948136,153357502
82948136,326002508
105737977,118382785
105737977,307308225
96293906,157550576
100589589,380380146
13836728,362247882
44939837,258119429
44939837,382903493
44939837,370675499
44939837,285739812
44939837,10636174
120607401,157711376
124329270,90167993
50796433,390475531
7672365,179920171
25574723,370342471
135790755,7468862
27296776,178462689
65185404,346839808
60344002,386868098
111366157,355478538
121320202,335074931
75740482,369226493
107194118,180802441
81569286,183776181
66502949,246483368
116634436,278222910
73951228,23088
46526694,200904246
56325314,311382523
106651590,325494988
85183437,321017451
109657786,193796439
120226592,20835948
56821315,90993025
137587571,116255574
57532744,13121211
36022352,343820716
61973656,50016605
70710134,89136963
807799,380844418
58453645,227917296
87780704,94441330
37538825,144814053
121776645,242741661
18788653,211318343
12228804,28942599
46815463,287518208
45484969,354741586
57938026,313995143
128225928,170759914
108431897,323161763
80681265,334528386
29146290,83921574
29146290,208465641
131395085,321599479
45479785,137946880
15057025,230565180
96523839,375712852
48062870,337591284
57499730,115909580
51826644,213060262
121476366,142199731
100371582,345616167
54456627,37596188
54456627,152666360
122841506,133715334
29234861,238338793
29234861,219206508
29234861,108781854
51986250,95854595
24839442,318059741
24839442,310341265
24839442,338884358
24839442,212379175
24839442,56156230
24839442,281584518
109180409,224929042
101135329,64979385
97670409,154576486
81099003,169171295
118036942,389371274
3564077,261199752
3564077,127158317
3564077,400800136
3564077,43842185
3564077,331791369
3564077,272865091
3564077,103294418
3564077,28756815
119829822,243943350
127189529,135202739
137618175,275834749
24839442,299363829
24839442,352390437
24839442,104738559
23251020,108171450
129099159,276741409
47346917,242684291
59348943,402910840
33787718,309635399
48570466,115732076
9683018,40952345
9683018,195520134
117965873,92631769
29552918,81111377
25774265,109204433
25774265,168202325
87780704,80572032
67728629,210942413
67728629,281300207
20428615,98854889
62144207,187696456
62144207,103461914
55908793,266594444
5691036,343142989
84548184,288776632
57938026,43238630
116302035,22551837
45484969,135863953
45484969,232730465
45484969,274970639
45484969,142383270
45484969,330849254
83300604,255870892
107126294,14274849
96586223,208969080
96586223,318476657
96586223,63091567
96586223,84065401
21249023,172856759
34596224,89734893
82948136,199212457
68342216,113505603
85935756,182667899
24370042,48682899
24370042,108114259
24370042,25186134
135790755,837620
103020279,51500242
79707989,221175362
92871454,63447660
141783144,156368978
141783144,337794676
141783144,361566381
21782028,28892625
21782028,141029170
54015834,56271755
22090676,305483861
87862660,1692536
75740482,203782778
88955119,108278810
94244962,246557969
3564077,256215737
3564077,251602922
3564077,67318702
3564077,103457961
3564077,273798212
3564077,154660450
3564077,297527982
18729544,189796987
16970455,305046894
142159936,173937282
100589589,383479816
100589589,84904915
12228804,8936950
12228804,37802045
44939837,257082173
44939837,163484006
44939837,240847822
44939837,310792421
44939837,18995994
24729502,33161472
67865222,367424973
27854671,5435421
27854671,119598081
66864491,214044352
105080646,247740427
115947097,35866565
32614467,307904314
32614467,56071836
80055582,261528821
69195987,252902787
71306110,140214922
91837539,339644860
48062870,44939482
11940579,384828401
31354597,245145987
14870142,100401467
119132467,281876992
12908103,591867
12908103,102587010
104560325,201220306
20519542,149470810
2807180,259134538
43691003,131556726
37686547,75085634
139763357,301101014
45454313,157665479
45454313,89061697
29146290,47910566
29146290,132911642
86295623,170064748
29234861,196117662
29234861,256166238
51880685,256454298
129862703,291302060
109159794,395254124
137683586,221851477
105431298,156826012
73882215,131454201
43007295,359583717
97670409,12925394
77622415,116232282
41017565,368412845
44137606,267132524
44137606,61785901
44137606,37425773
45425367,259522432
11375579,333812153
5435909,126262247
5435909,344753918
5435909,399770515
108431897,176419118
84554441,281432322
70710134,206630144
120226592,121133908
120738063,314141868
125443728,247127760
98734198,124603287
43296722,303880960
103957530,244764602
41839555,276166561
54462807,5933823
33918143,27371755
110108245,303255994
91518799,387974016
116486348,116655505
20762185,24921123
141942808,216516216
141942808,31798909
59398938,235060351
42158519,372781435
39936758,121815725
39936758,307135049
26917354,394586822
108519036,59895852
108519036,375550950
104771014,36617673
134884808,192812204
134884808,367326853
5453075,57539310
59068894,211824502
78587770,313179597
1927352,77504367
21627206,46560197
28189555,92315021
82644746,183665311
82644746,119746462
121476366,260408073
38800318,72460693
110774856,239795801
67665812,69254107
29146290,299169004
9591617,144219298
14043203,320122502
22090676,248580774
22090676,190381527
75740482,84063068
75740482,159348773
94561358,16824036
107393031,121815725
108519036,112043214
109159794,303725308
110594657,54338000
44590392,245336806
73951228,103706212
73784219,269926083
53026662,363516077
138927612,177739231
110422419,40756031
42968257,386458646
91525598,172882771
111105453,143561634
96586223,213577666
96586223,387725501
96293906,107179937
96293906,169157562
103020279,191270777
76109602,367035048
76109602,226969558
21782028,399599625
21782028,359899406
141783144,349444981
141783144,172403667
21782028,42030144
65185404,268633252
15303490,177379324
36561782,161859827
52993887,201501067
36248161,136721027
97094915,123631811
5683524,305899244
91336045,229895103
111509432,394815555
136176344,94759424
114183097,9780003
27854671,385954480
84783867,300603190
72809892,242304439
59348943,280771562
64050091,117569806
73331581,319601711
73331581,200862315
76409653,194884220
24729502,314301619
24729502,285635919
24729502,235479061
134884808,114877181
134884808,337465281
134884808,280951489
134884808,54825219
137158994,281132190
59068894,144140389
132614754,299148631
105737977,275450845
98734198,398449366
116185036,34465417
139763357,213863022
139763357,376164961
45454313,299054060
44137606,85880778
125627237,35709270
2302904,190876051
106651590,170717575
115798884,295238906
3564077,72188559
3564077,385837184
3564077,29456368
3564077,362859680
3564077,100276243
3564077,316007999
3564077,273061387
4008563,114503657
122162274,240800796
27296776,301004121
77377613,385321485
27296776,256948277
86295623,367076833
20808624,200811561
91837539,176385290
113777396,74289657
20174386,250052879
39936758,48319170
39936758,101888081
18788653,278211425
103701413,10750044
19839658,243111925
141942808,360731621
141942808,290260410
47346917,297786566
13401444,8153950
70018248,207275760
51986250,202334778
101861708,27193181
141710981,287457227
40390023,188387782
32614467,362957095
32614467,97823655
36330239,44653302
24839442,228391936
24839442,34223154
24839442,360309187
33652302,172738968
64060923,372539548
45425367,186870597
45425367,49178869
122841506,317995730
24998109,69967985
24998109,41868075
24998109,236067118
60408890,352483894
77622415,226854575
119132467,223835668
119132467,361599732
119132467,338520561
92822745,227019095
17471472,191128944
98887618,89609750
56193432,176426976
131093879,169350604
131093879,69957387
81099003,170939985
47117557,118149070
85183437,258177243
125443728,209598569
100371582,119016600
100371582,57910696
100371582,33817334
110796363,296406168
32971905,280300146
40921887,209749073
43187784,326698695
85935756,343057909
77896444,57463611
100589589,91597230
44939837,175151965
82644746,391208807
103600938,112097481
103600938,18156319
5435909,319980004
5435909,344128488
124329270,378819265
124329270,317267203
627349,243711650
54456627,91200981
82948136,256761341
46129044,145242115
47016310,149639155
47016310,53991240
33787718,79308445
57532744,52060076
61973656,4201674
116486348,219887353
96882763,223807885
117965873,48970887
117965873,294420654
117965873,61673858
101955475,160115566
45484969,237210215
79707989,399211475
69387053,91750517
59097644,360589869
124717738,326369655
