user_id,item_id
77053167,358649188
123700488,61283592
103957530,9206663
63352497,269878471
32573394,214494748
32573394,231886063
59502935,213881330
47346917,24982698
47346917,296069894
114678213,187478551
139133668,333919333
14214900,174214599
103761429,80167914
71517427,403147834
79913871,342925302
109498494,66991635
68218327,385070939
137190407,66416342
61334074,123088160
84123477,223302363
130496816,223410512
130496816,317777128
98876203,209800571
97811342,232356121
118539273,131953491
124225320,10563085
57071628,346674205
135791933,131360941
33277457,282620553
33277457,352090462
33277457,210840211
8036273,184591809
450948,314784439
33277457,18024912
35661127,368641724
64966045,339309687
5371101,326625637
77253471,13259005
55963214,298670687
55963214,71467821
55963214,267629454
89885556,131081327
113935598,64539565
117106172,72947647
97886398,39751217
21184032,75468645
114979206,7866774
118019357,28578189
31222716,140409842
31222716,212181348
21184032,379362163
103464835,9917115
122648349,97054155
55678980,51005934
17471472,154166347
14971169,253778868
26023454,162461024
60371446,284026307
29724390,191792512
29724390,156960826
80829800,3526095
48688879,154705018
48688879,36134207
94116111,111597636
5683524,140421465
5683524,401843568
110108245,296007663
5109731,139690916
43865915,214745295
56352694,281447909
43865915,354020277
52993887,239709463
112548251,133778934
117233589,284456864
117233589,192740409
90113730,80116797
86860857,28420769
86860857,268616158
9550867,231039989
61382316,36850967
33857715,320885087
3564077,377832487
3564077,18602284
115550205,311341222
112991940,286577071
112991940,116131631
93118741,390469479
130637943,385886750
130637943,342491653
110910177,103438207
33891499,128956380
31573310,280477307
36106937,234973826
61519114,183472998
56413410,27999679
56413410,41776406
45087720,284101375
84538786,392100178
84538786,279464454
19860842,127088366
108768391,238098771
22090676,80631002
22090676,239017444
22090676,42581474
15817558,377196811
15817558,287844944
15817558,7436592
22886227,243433910
15817558,247906575
115315519,206024521
110513785,17797076
86176645,87556555
125920917,331615677
19343819,94676248
31718228,165501807
73488119,72584344
110279640,377721172
116486348,173620172
56138898,310132331
110279640,108109466
110279640,1407979
110279640,350918260
110279640,132122426
95868729,47453219
5505823,115468684
73305302,347237951
21573720,149810240
99834781,242057451
119938369,92047526
76945203,228670354
35999644,371456011
35999644,3119231
128781332,41430470
128781332,299435669
35999644,302533263
35999644,305309488
35999644,70070095
128781332,155777477
128781332,141485897
103020279,81230681
72809892,298790575
129284687,130414473
64609085,110991250
21782028,32578414
50240467,293771383
51986250,197486316
23242349,138696811
21367508,284555480
54015834,13136018
111516163,113037737
42158519,8592486
42158519,165758082
44810785,95557346
111835408,303273924
46620381,304335674
114593392,23037852
57817053,125979665
99411301,110842790
7686058,306838366
31467985,159380853
807799,292164245
100368294,117216125
100368294,327981091
100368294,260928563
90324696,135439798
98707773,217249180
98707773,387364527
83435952,22909240
86633074,287623073
11067605,385652426
93398793,202684599
28549120,163390489
28549120,403759479
118036942,49704236
122374396,29330504
56325314,28434086
56325314,378033146
81805172,122541703
81180137,69191439
74261240,250558449
136976745,148530630
74261240,228364571
75933011,94760099
131965111,121337477
51212448,29648502
104512968,218143038
55496517,304958325
133641782,263499820
27854671,101033956
43694897,5579885
86528162,69807922
66772845,301497020
68283948,105886930
111366157,30196220
122473970,332306716
60947053,164573389
66093959,111914472
135510820,316146298
135510820,288743555
14100462,112714190
88955119,48846512
108204131,156248588
108204131,269308315
16174142,334775190
21148143,38240391
21148143,113039193
112982989,361977508
41500786,293428330
46722887,22041179
46722887,346109750
56193432,78484080
65185404,369556865
35254700,323036562
739573,80614928
75583025,338769085
22088523,319111238
76130800,259225288
53742835,43649860
76130800,361031143
28518682,294788297
103969132,329602030
103969132,323371704
83173347,283027677
83173347,356883272
81515255,218429070
103969132,356550357
103969132,318071587
52855989,97464901
54393201,90045070
54393201,177563470
103969132,31621374
103969132,152773818
103969132,120199181
103969132,22602170
103969132,20925895
52446250,55166409
52446250,259840222
137531511,27253646
76240558,322554659
23038853,266436279
23038853,25654275
23038853,295724028
120849054,259738006
89394332,54879575
89394332,350685629
89394332,173067540
53581733,181849847
89394332,45700638
118918181,81369453
89394332,145307265
118918181,259385088
118918181,147787472
118918181,316777443
89394332,324602224
89394332,281321565
89394332,113883346
89394332,138001616
62214965,145842148
89394332,367969150
89394332,19471810
89394332,80009320
53714816,251276619
44137606,371411340
44137606,372269085
22717128,289849843
24370042,232996727
47716077,13695366
24447145,360168170
36416298,275274167
50809462,167912184
50809462,107250239
123242164,389483237
57509420,393653972
50809462,267268717
69723528,43914326
5999606,362134944
21279140,288444165
61262074,213458030
62144207,392644446
97507318,121076875
92822745,317740320
651992,185259562
651992,318785285
100213955,292920772
127042682,43455541
132927997,64867059
13789551,27898986
2642753,14941167
141783144,51027539
48540190,115692571
53334106,319463443
53334106,209768563
53334106,182758943
49873473,228677725
104560110,67440216
51160991,86510255
139668332,22705063
125071930,77166274
22393062,202756558
108944739,141433052
26649410,187075101
47174804,6200290
120898353,387390454
140134509,107319333
29847444,245163438
122794700,218280256
75656155,91686
3219318,324833720
34020000,229119208
88999753,219292721
128616587,400194664
128616587,245122679
97581512,50383090
126151021,284993719
120527330,399490483
131393158,383088610
2998777,55349003
131585217,303283691
129393317,117975780
129393317,214625855
16022065,279645752
130583905,268075933
130583905,277654029
24414641,360912669
20815921,41565268
37407111,339832717
37407111,13364430
37407111,148688320
49379129,145490250
26917354,306482449
121776645,390421063
69814478,360719180
76408520,340700647
116357641,387679508
47002562,256267707
34208020,82152425
34208020,60951279
34208020,249729273
34208020,88513638
34208020,18967630
76408520,170204107
64604595,399857812
41347685,263995353
6866692,382103181
60866435,186750702
60866435,329800998
26094654,244837252
84270583,343235319
26094654,158687353
84270583,154025754
26094654,38518768
96586223,346127946
23115142,217143055
40029310,39158589
40029310,12499169
130206172,342712951
130206172,111172957
130206172,362203028
130206172,365207847
85901503,350140101
27512670,212488165
27512670,120108194
130206172,280559387
130206172,14263641
37309589,284299815
132045912,112503504
132045912,172560190
4099114,388165362
95934502,354876020
69799403,195866218
71611905,102776797
64079770,40738994
64079770,27936239
64079770,62446588
111849931,226112865
15057025,133841150
15057025,165297840
15057025,359921393
111849931,47488353
83635059,138022743
115581277,352682121
8598345,110987240
49971174,171377713
30706543,11411121
30706543,260616811
30706543,13375175
47117557,403083614
98548707,279007490
47117557,123311703
30706543,333880751
98377685,13163452
130269564,163924478
130269564,178525072
35717987,358740431
116106398,374561443
116106398,217374160
32079800,103344143
69051488,145867219
67938240,118893832
9683018,397261816
55259658,342041385
27296776,121126442
27296776,118504188
106733895,141121766
27296776,383346083
27296776,12241990
106733895,14412285
79332658,208002323
1001707,211547655
77399157,91320363
77399157,298670687
102212715,202775824
21449998,325955782
21449998,229075801
21449998,273198809
60088374,95215596
21449998,184291424
3781049,199879945
54987533,261322236
45454313,30982171
54987533,287045205
10697611,330253501
54878837,236840767
10697611,255739654
10697611,389373782
61985804,81686588
7494627,104973043
29234861,82347612
7494627,176939445
7494627,182934459
7494627,18605028
134503898,246839376
7494627,402203613
7494627,80659618
138000484,339457942
123900342,293147054
123900342,61964395
98609058,337797363
23818334,100085463
15000678,221451733
122663988,336094863
46526694,403997986
120731896,10969220
120731896,201756971
120731896,381125987
13715846,163382813
51870430,204652713
39575941,106871247
57147852,150709409
77646698,262447904
94653084,355231933
94653084,345941436
94653084,159966535
35565163,371479128
87721273,372490386
120131293,121018211
51405856,263613814
56885499,176444594
946815,305564705
120738063,348851638
58308741,56083908
58308741,164770455
122131736,393769196
116225160,264684052
91309794,396355291
91309794,154866822
91309794,81319656
22846324,123631984
53706414,324518325
53706414,311228338
128777466,183904490
64947957,229426401
88583894,207775242
107290265,400459870
88583894,183854737
90342802,126640043
90342802,5934203
101868746,393910953
128601539,368124627
32614467,5484958
32614467,366484689
32614467,121093392
61680625,229090859
61680625,129730622
61680625,85972916
40297927,202349966
40297927,219354704
72540615,92928298
72540615,299107009
115445283,362107599
107022033,248251214
91388547,339671014
84547687,12555490
47156937,274459853
84547687,122552224
47156937,170097845
5096381,140917841
5096381,256438287
93183576,228038817
7672365,223552087
23623188,295423648
135772877,404381119
113559597,133205676
15456571,204812607
7662848,259270023
7662848,201589377
28610813,347420302
28610813,104049546
108623128,83985040
108623128,279398046
4767784,218008752
78161252,285056870
120680358,393362892
120680358,332245158
31899440,318736588
87552336,314552726
64087996,38356255
64087996,87409635
131771420,906232
100699621,108046136
100699621,313544904
1434119,215556614
1434119,121258384
131771420,303314251
31006519,229206396
31006519,90619163
31006519,319552491
31006519,349492010
39640802,402758806
90851264,85975925
90954039,28265023
48849510,383283181
54882858,284551947
109122076,314115577
13906709,338156459
23130068,185185756
7030290,20406823
23130068,68543294
107802336,129674582
115292190,122600079
5435909,15645258
88332423,247517230
28687396,173318493
59594572,48578570
36061410,304083319
36061410,373777823
121925800,149126705
109536998,309879459
2471118,156078803
24839442,234757070
114354978,347811453
24839442,88042222
122650600,328598350
139878830,45442736
139878830,90297817
98147182,262426196
66258086,270305106
69288209,275572283
98295322,41553373
43518662,162063955
43518662,392090761
43518662,348356647
91542984,285345486
91542984,347409292
114656315,61034558
51816656,381191449
105143440,32076477
116407632,221720763
116407632,343953107
125819717,83248829
125819717,88525583
23237106,18610877
23237106,27777673
4707609,306838119
74743129,94420496
36498662,189574203
36498662,125859918
36498662,214349094
71091987,127718885
61973656,261481160
61973656,228612902
61973656,84792842
36498662,141244228
38252266,119258764
95852908,70182751
130714009,22542475
130714009,147735631
103748797,128981958
103748797,92854937
103748797,374983693
103748797,367207401
22402560,360465986
22402560,374039945
22402560,11028594
83675321,350907025
52046047,342204699
108431897,395927081
117711807,251838392
117965873,58400134
125543364,81905154
125543364,203328223
117965873,143163019
41543626,339138759
41543626,398366983
41543626,175601330
44939507,376291542
44939507,333891557
3773471,58412149
75553110,134952322
85911844,130451462
56562475,115930224
54053313,148166676
14210817,173820817
60549556,273544108
23749054,338250550
23749054,3323591
135676027,384828401
67955998,368280323
80652755,10548058
80652755,217748460
23769172,371274636
100589589,227456366
100589589,225772900
41994551,181770316
41994551,393671082
84477254,236486983
77465332,42281656
8988329,91633772
96230114,389220374
33376456,68812945
96230114,183408042
96230114,344665625
59451304,65895219
122841506,245992264
24998109,46421347
33384407,208112765
33384407,4515990
25800428,305786840
4904673,10294294
4904673,206762529
4904673,29898663
4904673,320333399
4904673,390402997
4904673,7255281
4904673,309893122
4904673,90907321
4904673,350712085
61840976,295790436
61840976,307939593
18788653,331867629
79715561,10273984
8538174,166387956
8538174,209821290
87056156,13602114
87056156,77595035
2476290,266864076
30270200,207375768
30270200,332177517
56801187,341474857
31166915,381279806
107508065,39799228
63944386,46480880
121374760,1508117
121374760,162174523
130532346,315879062
110896346,150627197
119576056,248625507
131982300,2900924
131982300,107284920
43562254,149569893
105316152,226121568
21134416,69478546
68089629,171475809
62477900,36357648
102123146,376557507
120966493,241309275
137587571,269976923
30872855,209354219
3649107,249419365
1726290,10298603
14217475,303091770
14217475,87802311
1726290,292570661
31006519,74685995
31006519,9466345
23642835,151904777
31006519,266239618
31006519,7483479
3716598,356733397
61414783,357013378
70537406,277666505
61414783,322886815
87153696,183414514
61875003,209749073
125455469,113727056
125455469,307355922
125455469,130840154
125455469,81820487
104560325,203241948
115315519,368166720
115315519,153170426
15057025,276305635
15057025,54074131
19611304,401288944
19611304,8833617
29608942,349770970
125170862,115089580
125170862,63317810
125170862,254543427
116106398,350448185
17471472,145207423
125170862,242636867
17471472,185220171
116106398,37672618
50915402,401150339
50915402,79716265
50915402,157212130
27296776,199817039
68656573,173615491
95335060,304457584
106840813,361947017
65029092,322481217
104661914,21969040
104661914,366907445
19747904,110290159
97144998,146367913
32345386,11637457
50707276,120563858
93563618,75350477
21449998,229873601
21449998,263646459
112548251,301118900
117233589,51887104
117233589,138190036
63249394,8881853
6620781,325682250
6620781,58173380
54878837,354305175
88257423,326064848
68342216,152694759
3564077,396936793
3564077,304991844
3564077,350226973
3564077,29263485
3564077,358791072
3564077,323860027
3564077,336265554
36731024,180928313
7410322,393915814
77631961,199996846
127116214,381408303
127116214,369634220
7494627,244127550
134731135,116575907
77954067,304213181
14543753,142348463
7494627,194248620
80652755,251268167
14543753,29190715
14543753,330355446
23130068,965173
87083920,286927854
132859392,191140504
97587464,360329666
114354978,27519846
52726145,12700861
26936473,374030602
131276074,366255929
115581277,86911726
40029310,288319668
40029310,345970494
84554441,298853385
66835786,42437985
35422064,219607303
43518662,219878652
43518662,308132926
30706543,72205070
30706543,226086840
112235322,1504296
101510566,199204433
70500246,30739269
101510566,14205387
120736960,178115435
135670856,74965981
96089426,63545407
135670856,83093183
120736960,102394756
135670856,150978790
22496560,95142841
141710981,136629897
65185404,89832600
65185404,63446994
65185404,96298398
109498494,260737135
139763357,7198371
3586430,238595937
87975311,12095867
29796754,150152283
12725240,222802199
93782685,290702948
56094913,235717850
6794243,293285580
130496816,45685581
41941772,364732201
41941772,209186469
71154103,17904251
45454313,55147778
80653155,128037904
87780704,126394372
100589589,40447860
100589589,390669359
100589589,87690284
19409763,262485583
116830510,24214313
76408520,148313031
76408520,210182321
76408520,214216478
103020279,309858690
103020279,289364929
76408520,268789389
76408520,244391235
44939837,243597816
77569855,184159807
44939837,325810183
44939837,289145255
67162826,373121821
100901664,145691205
137506159,290467803
138384284,152284483
21782028,158738105
21782028,361530874
44170704,228473016
44170704,26333687
47346917,324381446
51746385,130184631
43031779,227336780
55197721,331327646
33210604,261256557
23115142,262575171
43707353,351946029
47123658,212009596
53964738,91893349
74356194,219237761
74356194,173616988
130206172,197217756
130206172,47281171
15000678,338690517
130206172,331832659
130206172,22577942
130206172,127931989
29523781,183523239
120226592,27757330
120226592,8723718
104512968,367398349
104512968,369031752
128777466,87967049
133854282,113093268
77646698,64975742
77646698,155396115
77646698,329614942
74524670,102660477
76109602,66102585
6162328,207548098
74340565,11849854
64079770,296075975
85989785,353088506
85989785,177019041
38800318,100336305
100326566,360213676
100326566,136156609
35731634,381679483
37407111,241564200
37407111,88916626
42508281,127102532
49379129,241467394
137645631,158275966
76945203,365567183
90113730,100525684
119205986,88952631
119829822,251341278
111418639,160469028
128781332,163710155
128781332,64254572
2869892,346360803
2869892,361655110
130001397,129464410
2869892,167032990
29552918,387139942
44026734,208415774
45085914,265815689
25389890,327372427
92985250,369441868
113321309,178419246
62954427,240170885
62954427,25353153
62954427,97189677
51986250,263649520
51986250,351639401
84193620,325605041
102212715,262496679
98147182,59073706
88582962,2080354
98295322,136717345
117965873,106911989
11375579,306539792
117965873,121262619
117965873,259842130
117965873,12902564
66660021,50361547
13906709,393058519
124639382,100665821
20428615,91733247
122663988,331852619
122663988,223093466
28102496,387463190
32226713,100345591
5435909,323431523
32573394,202711962
35565163,70684246
71190731,139070698
84488670,253681063
3503734,231796767
91467553,187053090
3503734,148452500
112991940,308640036
40538635,292570661
136127632,247908008
108768391,18424637
56885499,162743113
20519542,131175478
15817558,85749897
15817558,242385191
12704377,390216619
35793784,329773350
91309794,296948921
54574235,256692739
140267624,24985581
140267624,348518799
22174547,333924335
2616976,243455746
24839442,184250310
24839442,266015139
24839442,335381357
24839442,338564758
95868729,80346639
95868729,267621012
95868729,153636032
97500134,1573073
55179271,150565224
97500134,139586802
34939780,378334447
58206242,135727886
92926865,47312475
10784467,4386604
131982300,126081751
131982300,126264804
131982300,105645796
131982300,312615400
54503733,166580071
89315288,255169883
123900342,37504788
116486348,100256943
116486348,106462626
23818334,284613991
14843329,237961281
14100462,127500758
105767002,289583352
82413658,256033797
28637703,253385738
42560916,242304698
100371582,317177488
115981262,180335583
94653084,86337728
94653084,255328318
68375070,17332967
11005406,369588382
56138898,39807755
57071628,35892957
57071628,248729237
64060923,63275727
135790755,295448727
29773049,259317673
109180409,222734538
36106937,182599420
36106937,364858852
96586223,281182271
50639608,365611836
82009033,298577568
134503898,301005196
43865915,205905340
43865915,166466923
112156434,261149291
34903035,183338648
34903035,344967177
86860857,64568175
131093879,302363246
36061410,378950973
22601914,124830382
36061410,209186760
38029088,315997717
38029088,149085424
34593792,337757587
73597094,356102486
33787718,16219265
33787718,260571119
107290265,21976458
73597094,117766889
50796433,195285717
113559597,86326875
83173347,237263511
32614467,258781025
32614467,207993079
32614467,378365990
32614467,162281063
32614467,107995293
114058541,217698431
114058541,39885096
61680625,197404979
77483762,39557140
111849931,32069669
111849931,198493663
108204131,390085732
108204131,188720144
108204131,309785338
108204131,51250446
21576685,338917030
21576685,272798514
50559550,308966647
4767784,44004577
62500763,217996686
41858386,74686064
111366157,26581965
32123143,126841178
82705236,82560890
137206195,154166028
137206195,100615546
112618249,224331809
127698496,230307018
130212592,264479489
35087832,341428783
22402560,55981561
22402560,146403441
22402560,146356840
38244553,354280105
35717987,202264551
41839555,299853334
41839555,382856743
65335441,360248903
48977926,97838559
70412049,152727119
12269523,401783242
69994159,166783956
9804081,137162675
9804081,338227965
3153929,402867462
60371446,42544238
117359772,116127955
117359772,104443158
29467201,169851978
54456627,109402315
63246489,348191019
63246489,306029360
63246489,295165882
120766130,184883732
13741474,60463092
78915466,12727924
111835408,290117928
15722983,225479776
15722983,299682513
122257243,161954594
65916987,9239521
106239078,997050
67469321,87615063
53439550,125893544
65916987,68218812
122161280,51676540
70710134,255319416
9591617,250318134
100715671,325498159
61334074,91941505
61334074,25718262
128616587,82807356
128616587,299077652
135510820,370274779
135510820,81488176
135510820,82613765
135510820,191030400
16351631,109242039
41993449,188487703
41993449,125579230
4008563,128627872
56193432,289341004
56193432,49583198
18788653,396810339
18788653,15225267
76945122,190528389
30270200,133891721
76130800,379922030
76130800,85036391
76130800,97474187
87452250,292892569
56562475,108004048
87452250,230070704
100261182,374576198
100261182,370328609
120527330,24602864
118745729,64765352
86241219,137667576
118745729,8115053
123888602,211440544
205463,178243897
23242349,197209588
18019425,39567420
42158519,17454506
41994551,404149781
30628618,216776169
48638352,393641313
22717128,272025077
100368294,254694619
140767127,371026932
100368294,228812370
100368294,263838413
46495539,212124707
48925070,293267183
64342546,360802787
75318830,41261286
85932424,219007422
90315636,208920252
90315636,293491925
36409669,289129678
37686547,281862558
37686547,108619994
107508065,51880222
107508065,5790450
84538786,334219957
112037788,15729829
40523696,228606438
40523696,337212993
40523696,271637478
40523696,72331628
26649410,46489054
47674385,369501655
1027626,7152134
47156937,217004011
47156937,227329521
651992,357076687
651992,71119927
5096381,27628281
5096381,280101461
83844936,4459615
56089382,107978826
123242164,352626964
36696186,50835496
36696186,33893651
85782573,226985712
34937456,180208712
4904673,144192488
4904673,42283315
4904673,21256849
22626502,5228462
61840976,394135106
56485225,225559661
56485225,165655667
56485225,224777852
71949443,179074854
28610813,101008599
28610813,283592074
85901503,300269809
90401388,239809525
86198775,282977634
79715561,309058638
79715561,168892669
45855740,170360812
108949633,249906916
4099114,4869095
28687396,20387923
105220768,129023192
51160991,25510737
75764489,397670044
33469659,196522934
110422419,297695022
110422419,189662392
46129044,314166136
118918181,202692439
97886398,45623048
118918181,369443384
79707989,341505584
107850530,251840282
95507515,299080555
122944530,388655867
24370042,103905957
24370042,179109502
24370042,245230283
98865756,346103061
12280231,38673825
42968257,52342750
45726007,8773060
57509420,202544810
49616948,3156277
103969132,382301784
103969132,85073267
103969132,70692492
40656893,102660477
40656893,23851174
103969132,100936871
103969132,258649657
66772845,265071885
103969132,313727762
103969132,280136262
103969132,232635219
89389805,199104151
97924986,201714727
89389805,319493845
112442119,386053379
77622415,200903995
109833155,232692778
114678213,60534676
113455084,158957941
23038853,183707950
18117036,132328554
23038853,316800715
140721903,45942769
141783144,174329205
141783144,159464806
130699981,210653866
36121813,2146434
5897540,259338754
53334106,46748139
35999644,214310642
35999644,167888990
35999644,377988376
35999644,173897290
56720510,292892569
87746553,64086289
87746553,219832936
120738063,330349889
135709306,211963139
84270583,31839167
53706414,254987457
53706414,146713240
91852772,353122188
101868746,375153502
101868746,84426422
130637943,299941043
130637943,376278700
40297927,281236115
52673329,97429669
40297927,192833651
55908793,325898107
56413410,5752996
139668332,115720800
61840500,236108188
120680358,343370151
123783088,379408090
44148158,341285874
52132931,180175774
52132931,178370860
39215700,356085242
39215700,217764406
39215700,395113923
57532744,151660578
26340411,11603477
74970566,198949414
94602958,104515417
129729366,32209504
14214900,302361843
110279640,102582006
110279640,117864303
137158994,15485337
51532560,317795418
21573720,380146527
69246113,132004785
34123658,360863933
112083774,135552975
69246113,374414767
57201592,31170407
57201592,94420496
101759904,363366001
1001707,256787099
77399157,212231861
42605292,31064590
691173,162148157
691173,75913069
114183097,19926782
114183097,161224227
114183097,354840973
73264728,330307000
111745354,83171600
94376746,33379135
109159794,257141079
95554894,98508415
127960021,317849485
110594657,111422374
128451387,119852884
136285143,23296561
139149641,121179482
32649465,270089262
133641782,98134229
133591154,150845178
133641782,10426263
3889704,44208172
133641782,191999961
44137606,156199893
138600983,87633413
27698306,270523215
87492408,390486810
115332996,380699001
118036942,99769193
102175750,187608073
119132467,246071274
123337404,274219796
123337404,233566114
123337404,352614025
8538174,177042743
87056156,97034467
87056156,111467838
87056156,32993268
123337404,202567338
123337404,218460786
60947053,80703889
123337404,97491114
123337404,239781751
51212448,262933041
128552991,226676096
128552991,97739879
55963214,143777096
135676027,209745450
46265753,147915805
76419160,381444098
28189555,280328504
23769172,263034589
34208020,53742692
34208020,96350983
93118741,100639665
93118741,340373266
18261127,298618561
72081464,280571411
939299,154375734
115609030,159945491
5109731,342333227
20744134,82073431
106651590,126413701
30414317,398680152
14504881,188291663
128825158,134119926
34020000,270830267
131771420,140903533
34020000,113984498
34020000,56437993
126151021,388872950
47016310,142843604
131475641,321901588
52833705,222565286
114656315,261832001
114656315,304251564
52833705,91699914
37889013,374615588
23237106,401778603
23237106,380008218
4707609,378400404
84123477,273506191
103796501,401831123
84123477,280054537
84123477,198400340
100551544,390583199
104019648,231846355
108615516,306155847
129743267,235792088
25167480,330712471
16174142,242888134
43923104,78837380
88583894,278024881
88583894,21927725
88583894,124854444
35254700,399039923
113695117,100330824
113695117,377909343
113695117,172477016
113695117,358734991
113695117,326182036
54393201,174982052
129451829,262485583
17590145,354723021
17590145,33898763
17590145,273727307
17590145,26100172
65427975,25063290
82103242,148973018
89394332,403913956
100699621,235970777
74743129,17523285
74743129,28735415
74743129,139338291
89394332,122291305
89394332,359880439
89394332,65943133
75837900,98838533
140206758,4241805
85753848,57661436
19860842,213799573
22090676,18465910
22090676,29644571
22886227,128876036
3876155,78421583
61262074,181660723
61262074,121272547
62144207,254198559
75578463,304131011
86177928,374391909
120484940,131827929
5505823,11638854
5505823,155722875
76123992,139148282
5505823,137766325
5505823,95944192
33277457,318980483
33277457,256001387
33277457,99738433
33277457,325242534
33277457,294189365
33277457,34934935
36498662,190986639
36498662,336386041
36498662,168748864
36498662,52483779
36498662,25562512
41759212,208225026
58151249,158770980
59182609,205492901
2105466,383130134
48380764,178670441
87480402,318186828
1434119,161689418
118714016,291176776
118714016,252693988
21072045,227637873
121420532,323458253
123826131,70169688
39640802,305425314
39640802,251199624
39640802,808869
39640802,59471947
39640802,386563379
48849510,362733841
48849510,238403775
89643940,130478269
74261240,220352998
65646895,113869985
74261240,201111247
75933011,158409126
130453311,356303925
138824382,279361743
122374396,67669626
21008348,238945238
14058841,150022756
14058841,317511308
31761710,176340820
139659858,317710418
69918931,52529775
31222716,207615494
59488150,377164695
113084604,38218347
103464835,309781653
105409637,32654213
118790765,100501483
129284687,396797612
129284687,329036475
21072045,348423930
12908103,45788376
31006519,321058462
31006519,386517300
31006519,154764509
29773049,157538094
33384407,175137404
5184539,355784374
36106937,253794870
46620381,32817135
79332658,101787272
46620381,264238436
60623651,78434737
61875003,75016095
89643940,145183563
89643940,343248105
62954427,338620863
62954427,259417991
112991940,143066022
121208213,118770909
131393158,156859995
116830510,395762782
15512466,359378944
117293037,147796814
20519542,60810390
48716908,74293747
127698496,136971183
127698496,125888025
18110679,145988276
35793784,187375647
35999644,29960418
35999644,386437907
35999644,128335690
130212592,112399373
111516163,129401707
77622415,114232541
77622415,314449056
59451304,347788642
111835408,172157908
56720510,115139084
56720510,312874516
42163589,295418659
88037774,201787421
31597340,212481873
76081459,184073140
113695117,53536389
72375961,131069870
95234057,369486345
17590145,81971093
135510820,334327736
9804081,323500950
9804081,366890370
807799,257970098
26504487,292031166
33086149,97944240
96586223,174244406
52132931,202636571
52132931,99111508
35411632,390060332
81805172,56913325
120131293,296913622
103957530,164953957
108204131,28935091
893399,200647700
76130800,39911668
132859392,284529923
132859392,300959057
132671424,331622289
33787718,211085757
81515255,238686945
26094654,81773398
96296702,136776295
40029310,92174180
34123658,327836928
34123658,160098498
131093879,132625658
38029088,173525858
75740482,40524041
1637359,393172872
22393062,218273094
102482295,152039288
102482295,193677583
106651590,37508597
106651590,162225388
106651590,346678224
109657786,278779486
109657786,98010577
109657786,69724160
31354597,2823783
46495539,129599375
46495539,20067574
69545007,160650535
69545007,378926055
14417361,33371836
67938240,16617241
14417361,95533194
96306125,155112445
71167358,170123241
83844936,7495246
100589589,27183191
100589589,342880319
34020000,239228674
45574405,312096920
114556011,347674486
93945234,78038983
119132467,310281834
120731896,97741265
44939837,146895148
44939837,344526239
44939837,92228699
44939837,144278677
2105466,245338545
24998109,3382452
30511828,233899129
36952963,244191989
78257174,341202050
9683018,85455152
20174386,399458705
58716391,47914817
105316152,239107223
114407780,131133266
87480402,354656915
126503281,69083185
84554441,370425100
56885499,65628929
108431897,117619180
108431897,400294866
41993449,184532442
124639382,382448609
66864491,158175685
117233589,269626779
76123992,43318816
91309794,296489385
91309794,236222481
91309794,49240221
91309794,338520190
91309794,149963471
125543364,82459948
91309794,368681564
91309794,92592359
91309794,315079459
96320699,154413998
40847458,139810347
40847458,93013833
3564077,291605611
21119761,294167986
3564077,338742458
